Name,influences,influenced,Philosopher Name,Birth
https://en.wikipedia.org/wiki/Leon_Brunschvicg,"['https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/Arthur_Schopenhauer', 'https://en.wikipedia.org/wiki/Michel_de_Montaigne', 'https://en.wikipedia.org/wiki/Ren%C3%A9_Descartes', 'https://en.wikipedia.org/wiki/Blaise_Pascal', 'https://en.wikipedia.org/wiki/Charles_Renouvier']","['https://en.wikipedia.org/wiki/Raymond_Aron', 'https://en.wikipedia.org/wiki/Jean_Cavaill%C3%A8s', 'https://en.wikipedia.org/wiki/Alexandre_Koyr%C3%A9', 'https://en.wikipedia.org/wiki/Gaston_Bachelard', 'https://en.wikipedia.org#cite_note-3', 'https://en.wikipedia.org/wiki/Louis_Lavelle']",Léon Brunschvicg,1869
https://en.wikipedia.org/wiki/Martin_Buber,"['https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/Zhuang_Zhou', 'https://en.wikipedia.org/wiki/S%C3%B8ren_Kierkegaard', 'https://en.wikipedia.org/wiki/Friedrich_Nietzsche', 'https://en.wikipedia.org/wiki/Ludwig_Feuerbach', 'https://en.wikipedia.org/wiki/Ralph_Waldo_Emerson', 'https://en.wikipedia.org/wiki/Pierre-Joseph_Proudhon', 'https://en.wikipedia.org/wiki/Sigmund_Freud', 'https://en.wikipedia.org/wiki/Jacob_L._Moreno', 'https://en.wikipedia.org/wiki/Wilhelm_Dilthey', 'https://en.wikipedia.org/wiki/Georg_Simmel', 'https://en.wikipedia.org/wiki/Rudolf_Bultmann']","['https://en.wikipedia.org/wiki/Abraham_Joshua_Heschel', 'https://en.wikipedia.org/wiki/Walter_Kaufmann_(philosopher)', 'https://en.wikipedia.org/wiki/Gabriel_Marcel', 'https://en.wikipedia.org/wiki/Franz_Rosenzweig', 'https://en.wikipedia.org/wiki/Hans_Urs_von_Balthasar', 'https://en.wikipedia.org/wiki/Fritz_Perls', 'https://en.wikipedia.org/wiki/Laura_Perls', 'https://en.wikipedia.org/wiki/John_Berger', 'https://en.wikipedia.org/wiki/Emil_Brunner', 'https://en.wikipedia.org#cite_note-1', 'https://en.wikipedia.org/wiki/Walter_Benjamin', 'https://en.wikipedia.org/wiki/Walter_Kaufmann_(philosopher)', 'https://en.wikipedia.org/wiki/Emmanuel_Levinas', 'https://en.wikipedia.org/wiki/Gabriel_Marcel', 'https://en.wikipedia.org/wiki/Hilary_Putnam', 'https://en.wikipedia.org/wiki/Franz_Rosenzweig']",Martin Buber,1878
https://en.wikipedia.org/wiki/Justus_Buchler,['https://en.wikipedia.org/wiki/Charles_Sanders_Peirce'],"['https://en.wikipedia.org/w/index.php?title=Kathleen_A._Wallace&action=edit&redlink=1', 'https://en.wikipedia.org/wiki/Christopher_Phillips', 'https://en.wikipedia.org/w/index.php?title=Beth_J._Singer&action=edit&redlink=1', 'https://en.wikipedia.org/wiki/Stephen_David_Ross', 'https://en.wikipedia.org/w/index.php?title=Armen_Marsoobian&action=edit&redlink=1', 'https://en.wikipedia.org/wiki/Robert_S._Corrington', 'https://en.wikipedia.org/wiki/Victorino_Tejera']",Justus Buchler,1914
https://en.wikipedia.org/wiki/Jacob_Burckhardt,['https://en.wikipedia.org/wiki/Jules_Michelet'],"['https://en.wikipedia.org/wiki/Friedrich_Nietzsche', 'https://en.wikipedia.org/wiki/Johan_Huizinga']",Jacob Burckhardt,1818
https://en.wikipedia.org/wiki/Jean_Buridan,"['https://en.wikipedia.org/wiki/Aristotle', 'https://en.wikipedia.org/wiki/Porphyry_(philosopher)', 'https://en.wikipedia.org#cite_note-1', 'https://en.wikipedia.org/wiki/John_Philoponus', 'https://en.wikipedia.org/wiki/Peter_of_Spain', 'https://en.wikipedia.org#cite_note-Zupko_2014-2', 'https://en.wikipedia.org/wiki/William_of_Ockham', 'https://en.wikipedia.org#cite_note-3', 'https://en.wikipedia.org/wiki/Thomas_Bradwardine', 'https://en.wikipedia.org#cite_note-4', 'https://en.wikipedia.org#cite_note-5']","['https://en.wikipedia.org/wiki/Nicole_Oresme', 'https://en.wikipedia.org#cite_note-Clagett_522-6', 'https://en.wikipedia.org/wiki/Albert_of_Saxony_(philosopher)', 'https://en.wikipedia.org#cite_note-Clagett_522-6', 'https://en.wikipedia.org#cite_note-7', 'https://en.wikipedia.org/wiki/Marsilius_of_Inghen', 'https://en.wikipedia.org#cite_note-Clagett_522-6', 'https://en.wikipedia.org/wiki/Pierre_d%27Ailly', 'https://en.wikipedia.org#cite_note-Zupko_6-8', 'https://en.wikipedia.org/wiki/Nicholas_of_Cusa', 'https://en.wikipedia.org/wiki/Copernicus', 'https://en.wikipedia.org/wiki/Galileo', 'https://en.wikipedia.org/wiki/Nicole_Oresme']",Jean Buridan,1301
https://en.wikipedia.org/wiki/Edmund_Burke,"['https://en.wikipedia.org/wiki/Aristotle', 'https://en.wikipedia.org/wiki/Cicero', 'https://en.wikipedia.org/wiki/Saint_Augustine_of_Hippo', 'https://en.wikipedia.org/wiki/Edward_Coke', 'https://en.wikipedia.org/wiki/Hugo_Grotius', 'https://en.wikipedia.org/wiki/John_Milton', 'https://en.wikipedia.org/wiki/John_Selden', 'https://en.wikipedia.org/wiki/Edward_Young', 'https://en.wikipedia.org/wiki/Montesquieu', 'https://en.wikipedia.org/wiki/Joseph_Butler', 'https://en.wikipedia.org/wiki/Sir_William_Blackstone', 'https://en.wikipedia.org/wiki/David_Hume', 'https://en.wikipedia.org/wiki/Charles_Watson-Wentworth,_2nd_Marquess_of_Rockingham']","['https://en.wikipedia.org/wiki/Adam_Smith', 'https://en.wikipedia.org/wiki/Alexis_de_Tocqueville', 'https://en.wikipedia.org/wiki/Thomas_Babington_Macaulay', 'https://en.wikipedia.org/wiki/John_Stuart_Mill', 'https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/John_Dalberg-Acton,_1st_Baron_Acton', 'https://en.wikipedia.org/wiki/Slobodan_Jovanovi%C4%87', 'https://en.wikipedia.org/wiki/William_Ewart_Gladstone', 'https://en.wikipedia.org/wiki/Friedrich_Hayek', 'https://en.wikipedia.org/wiki/Russell_Kirk', 'https://en.wikipedia.org/wiki/William_Wordsworth', 'https://en.wikipedia.org/wiki/Samuel_Taylor_Coleridge', 'https://en.wikipedia.org/wiki/William_Hazlitt', 'https://en.wikipedia.org/wiki/Joseph_de_Maistre', 'https://en.wikipedia.org/wiki/Joseph_de_Maistre', 'https://en.wikipedia.org/wiki/John_Henry_Newman', 'https://en.wikipedia.org/wiki/Michael_Oakeshott', 'https://en.wikipedia.org/wiki/Alvin_Plantinga', 'https://en.wikipedia.org/wiki/Carl_Schmitt', 'https://en.wikipedia.org/wiki/Adam_Smith']",Edmund Burke,1729
https://en.wikipedia.org/wiki/Joseph_Butler,"['https://en.wikipedia.org/wiki/Plato', 'https://en.wikipedia.org/wiki/Thomas_Hobbes', 'https://en.wikipedia.org/wiki/John_Locke', 'https://en.wikipedia.org/wiki/Francis_Hutcheson_(philosopher)']","['https://en.wikipedia.org/wiki/Adam_Smith', 'https://en.wikipedia.org/wiki/David_Hume', 'https://en.wikipedia.org/wiki/Thomas_Reid', 'https://en.wikipedia.org/wiki/William_Paley', 'https://en.wikipedia.org/wiki/Jeremy_Bentham', 'https://en.wikipedia.org/wiki/David_Seabury', 'https://en.wikipedia.org/wiki/C._S._Lewis', 'https://en.wikipedia.org/wiki/John_Warwick_Montgomery', 'https://en.wikipedia.org/wiki/Edmund_Burke', 'https://en.wikipedia.org/wiki/John_Henry_Newman']",Joseph Butler,1692
https://en.wikipedia.org/wiki/Judith_Butler,"['https://en.wikipedia.org/wiki/Karl_Marx', 'https://en.wikipedia.org/wiki/Michel_Foucault', 'https://en.wikipedia.org/wiki/Louis_Althusser', 'https://en.wikipedia.org/wiki/Theodor_Adorno', 'https://en.wikipedia.org/wiki/J._L._Austin', 'https://en.wikipedia.org/wiki/Luce_Irigaray', 'https://en.wikipedia.org/wiki/Monique_Wittig', 'https://en.wikipedia.org/wiki/Emmanuel_L%C3%A9vinas', 'https://en.wikipedia.org/wiki/Jacques_Derrida', 'https://en.wikipedia.org/wiki/Jacques_Lacan', 'https://en.wikipedia.org/wiki/Sigmund_Freud', 'https://en.wikipedia.org/wiki/Gayle_Rubin', 'https://en.wikipedia.org/wiki/Friedrich_Nietzsche', 'https://en.wikipedia.org/wiki/G._W._F._Hegel', 'https://en.wikipedia.org/wiki/Simone_de_Beauvoir']","['https://en.wikipedia.org/wiki/Susan_Stryker', 'https://en.wikipedia.org/wiki/Sandy_Stone_(artist)', 'https://en.wikipedia.org/wiki/Jasbir_Puar', 'https://en.wikipedia.org/wiki/Andrea_Smith_(academic)', 'https://en.wikipedia.org/wiki/Pussy_Riot', 'https://en.wikipedia.org#cite_note-1']",Judith Butler,1956
https://en.wikipedia.org/wiki/Edward_Caird,['https://en.wikipedia.org/wiki/Benjamin_Jowett'],"['https://en.wikipedia.org/wiki/Henry_Jones_(philosopher)', 'https://en.wikipedia.org/wiki/John_Watson_(philosopher)']",Edward Caird,1835
https://en.wikipedia.org/wiki/Thomas_Cajetan,"['https://en.wikipedia.org/wiki/Thomas_Aquinas', 'https://en.wikipedia.org/wiki/Averroes', 'https://en.wikipedia.org/wiki/Jerome', 'https://en.wikipedia.org#cite_note-1', 'https://en.wikipedia.org/wiki/Duns_Scotus', 'https://en.wikipedia.org/wiki/Aristotle', 'https://en.wikipedia.org/wiki/Augustine_of_Hippo', 'https://en.wikipedia.org/wiki/Pico_della_Mirandola']","['https://en.wikipedia.org/wiki/%C3%89tienne_Gilson', 'https://en.wikipedia.org/wiki/Ralph_McInerny', 'https://en.wikipedia.org/wiki/Henri_de_Lubac']",Thomas Cajetan,1469
https://en.wikipedia.org/wiki/Georges_Canguilhem,"['https://en.wikipedia.org/wiki/Kurt_Goldstein', 'https://en.wikipedia.org/wiki/Claude_Bernard', 'https://en.wikipedia.org/wiki/Henri_Bergson', 'https://en.wikipedia.org/wiki/Gaston_Bachelard', 'https://en.wikipedia.org/wiki/%C3%89mile_Chartier']","['https://en.wikipedia.org/wiki/Pierre_Bourdieu', 'https://en.wikipedia.org/wiki/Gilles_Deleuze', 'https://en.wikipedia.org/wiki/Fran%C3%A7ois_Dagognet', 'https://en.wikipedia.org/wiki/Michel_Foucault', 'https://en.wikipedia.org/wiki/Dominique_Lecourt', 'https://en.wikipedia.org/wiki/Louis_Althusser', 'https://en.wikipedia.org/wiki/Jacques-Alain_Miller', 'https://en.wikipedia.org/wiki/Arnold_Davidson', 'https://en.wikipedia.org/wiki/Louis_Althusser', 'https://en.wikipedia.org/wiki/Alain_Badiou', 'https://en.wikipedia.org/wiki/Pierre_Bourdieu', 'https://en.wikipedia.org/wiki/Michel_Foucault']",Georges Canguilhem,1904
https://en.wikipedia.org/wiki/Rudolf_Carnap,"['https://en.wikipedia.org/wiki/Gottlob_Frege', 'https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/Albert_Einstein', 'https://en.wikipedia.org/wiki/Ernst_Mach', 'https://en.wikipedia.org/wiki/Franz_Brentano', 'https://en.wikipedia.org/wiki/Bertrand_Russell', 'https://en.wikipedia.org/wiki/Edmund_Husserl', 'https://en.wikipedia.org/wiki/Ludwig_Wittgenstein', 'https://en.wikipedia.org/wiki/Alfred_Tarski', 'https://en.wikipedia.org/wiki/Bruno_Bauch']","['https://en.wikipedia.org/wiki/Willard_Van_Orman_Quine', 'https://en.wikipedia.org/wiki/A._J._Ayer', 'https://en.wikipedia.org/wiki/Yehoshua_Bar-Hillel', 'https://en.wikipedia.org/wiki/Karl_Popper', 'https://en.wikipedia.org/wiki/Alfred_Tarski', 'https://en.wikipedia.org/wiki/Kurt_G%C3%B6del', 'https://en.wikipedia.org/wiki/Carl_Gustav_Hempel', 'https://en.wikipedia.org/wiki/Hans_Reichenbach', 'https://en.wikipedia.org/wiki/Friedrich_Waismann', 'https://en.wikipedia.org/wiki/Thomas_Kuhn', 'https://en.wikipedia.org/wiki/Imre_Lakatos', 'https://en.wikipedia.org/wiki/Donald_Davidson_(philosopher)', 'https://en.wikipedia.org/wiki/Michael_Dummett', 'https://en.wikipedia.org/wiki/David_Lewis_(philosopher)', 'https://en.wikipedia.org/wiki/Nelson_Goodman', 'https://en.wikipedia.org/wiki/David_Kaplan_(philosopher)', 'https://en.wikipedia.org/wiki/Wilfrid_Sellars', 'https://en.wikipedia.org/wiki/Richard_Jeffrey', 'https://en.wikipedia.org/wiki/Herbert_A._Simon', 'https://en.wikipedia.org/wiki/Gustav_Bergmann', 'https://en.wikipedia.org/wiki/Gustav_Bergmann', 'https://en.wikipedia.org/wiki/Nelson_Goodman', 'https://en.wikipedia.org/wiki/David_Kaplan_(philosopher)', 'https://en.wikipedia.org/wiki/David_Lewis_(philosopher)', 'https://en.wikipedia.org/wiki/Ernest_Nagel', 'https://en.wikipedia.org/wiki/W._V._O._Quine', 'https://en.wikipedia.org/wiki/Wilfrid_Sellars', 'https://en.wikipedia.org/wiki/L._Susan_Stebbing', 'https://en.wikipedia.org/wiki/Richard_Swinburne']",Rudolf Carnap,1891
https://en.wikipedia.org/wiki/Carneades,"['https://en.wikipedia.org/wiki/Plato', 'https://en.wikipedia.org/wiki/Arcesilaus', 'https://en.wikipedia.org/wiki/Diogenes_of_Babylon']","['https://en.wikipedia.org/wiki/Clitomachus_(philosopher)', 'https://en.wikipedia.org/wiki/Philo_of_Larissa', 'https://en.wikipedia.org/wiki/Sextus_Empiricus']",Carneades,-214
https://en.wikipedia.org/wiki/Ernst_Cassirer,"['https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org/wiki/Gottfried_Wilhelm_Leibniz', 'https://en.wikipedia.org/wiki/Hermann_Cohen', 'https://en.wikipedia.org/wiki/Johann_Wolfgang_von_Goethe', 'https://en.wikipedia.org/wiki/Friedrich_Wilhelm_Joseph_Schelling']","['https://en.wikipedia.org/wiki/Leo_Strauss', 'https://en.wikipedia.org/wiki/Wilbur_Marshall_Urban', 'https://en.wikipedia.org/wiki/Susanne_Langer', 'https://en.wikipedia.org/wiki/Mikhail_Bakhtin', 'https://en.wikipedia.org/wiki/Pierre_Bourdieu', 'https://en.wikipedia.org/wiki/Susanne_Langer', 'https://en.wikipedia.org/wiki/Leo_Strauss']",Ernst Cassirer,1874
https://en.wikipedia.org/wiki/Hector-Neri_Casta%C3%B1eda,"['https://en.wikipedia.org/wiki/Wilfrid_Sellars', 'https://en.wikipedia.org/wiki/Alexius_Meinong', 'https://en.wikipedia.org#cite_note-1']",['https://en.wikipedia.org/wiki/John_Perry_(philosopher)'],Héctor-Neri Castañeda,1924
https://en.wikipedia.org/wiki/Cornelius_Castoriadis,[],"['https://en.wikipedia.org#cite_note-7', 'https://en.wikipedia.org/wiki/Piera_Aulagnier', 'https://en.wikipedia.org/wiki/Guy_Debord', 'https://en.wikipedia.org/wiki/Claude_Lefort']",Cornelius Castoriadis,1922
https://en.wikipedia.org/wiki/Jean_Cavaill%C3%A8s,"['https://en.wikipedia.org/wiki/L%C3%A9on_Brunschvicg', 'https://en.wikipedia.org#cite_note-3', 'https://en.wikipedia.org/wiki/Bernard_Bolzano', 'https://en.wikipedia.org#cite_note-SEP-4']","['https://en.wikipedia.org/wiki/Georges_Canguilhem', 'https://en.wikipedia.org/wiki/Gilles-Gaston_Granger', 'https://en.wikipedia.org/wiki/Jean_Hyppolite', 'https://en.wikipedia.org#cite_note-5', 'https://en.wikipedia.org/wiki/Jules_Vuillemin', 'https://en.wikipedia.org/wiki/Louis_Althusser', 'https://en.wikipedia.org#cite_note-6', 'https://en.wikipedia.org/wiki/Louis_Althusser', 'https://en.wikipedia.org/wiki/Jean_Hyppolite']",Jean Cavaillès,1903
https://en.wikipedia.org/wiki/Stanley_Cavell,"['https://en.wikipedia.org/wiki/S%C3%B8ren_Kierkegaard', 'https://en.wikipedia.org/wiki/Ralph_Waldo_Emerson', 'https://en.wikipedia.org/wiki/Henry_David_Thoreau', 'https://en.wikipedia.org/wiki/Ludwig_Wittgenstein', 'https://en.wikipedia.org/wiki/J._L._Austin', 'https://en.wikipedia.org/wiki/Martin_Heidegger', 'https://en.wikipedia.org/wiki/Friedrich_Nietzsche', 'https://en.wikipedia.org/wiki/William_Shakespeare', 'https://en.wikipedia.org/wiki/Sigmund_Freud', 'https://en.wikipedia.org/wiki/Wikipedia:Citation_needed', 'https://en.wikipedia.org/wiki/Robert_Warshow', 'https://en.wikipedia.org/wiki/Wikipedia:Citation_needed', 'https://en.wikipedia.org/wiki/Roger_Sessions', 'https://en.wikipedia.org/wiki/Jean_Renoir', 'https://en.wikipedia.org/wiki/Wikipedia:Citation_needed', 'https://en.wikipedia.org/wiki/Andr%C3%A9_Bazin', 'https://en.wikipedia.org/wiki/Wikipedia:Citation_needed', 'https://en.wikipedia.org/wiki/Thomas_Kuhn', 'https://en.wikipedia.org/wiki/Wikipedia:Citation_needed', 'https://en.wikipedia.org/wiki/Northrop_Frye', 'https://en.wikipedia.org/wiki/Wikipedia:Citation_needed', 'https://en.wikipedia.org/wiki/Rogers_Albritton', 'https://en.wikipedia.org/wiki/Wikipedia:Citation_needed', 'https://en.wikipedia.org/wiki/Claude_Esteban', 'https://en.wikipedia.org/wiki/Wikipedia:Citation_needed']","['https://en.wikipedia.org/wiki/Charles_Bernstein', 'https://en.wikipedia.org#cite_note-4', 'https://en.wikipedia.org/wiki/Nikolas_Kompridis', 'https://en.wikipedia.org#cite_note-5', 'https://en.wikipedia.org/wiki/James_F._Conant', 'https://en.wikipedia.org#cite_note-6', 'https://en.wikipedia.org/wiki/Cora_Diamond', 'https://en.wikipedia.org#cite_note-7', 'https://en.wikipedia.org/wiki/Toril_Moi', 'https://en.wikipedia.org#cite_note-8', 'https://en.wikipedia.org/wiki/Shoshana_Felman', 'https://en.wikipedia.org#cite_note-9', 'https://en.wikipedia.org/wiki/Jay_Cantor', 'https://en.wikipedia.org#cite_note-10', 'https://en.wikipedia.org/wiki/Michael_Fried', 'https://en.wikipedia.org/wiki/Paul_Guyer', 'https://en.wikipedia.org/wiki/Alice_Crary', 'https://en.wikipedia.org#cite_note-11', 'https://en.wikipedia.org/wiki/Sandra_Laugier', 'https://en.wikipedia.org#cite_note-12', 'https://en.wikipedia.org/wiki/Arnold_Davidson', 'https://en.wikipedia.org#cite_note-13', 'https://en.wikipedia.org/wiki/Stephen_Mulhall', 'https://en.wikipedia.org/wiki/Thomas_Kuhn', 'https://en.wikipedia.org#cite_note-14', 'https://en.wikipedia.org/wiki/Hilary_Putnam', 'https://en.wikipedia.org#cite_note-15', 'https://en.wikipedia.org/wiki/Terrence_Malick', 'https://en.wikipedia.org#cite_note-16', 'https://en.wikipedia.org/wiki/Bernard_Williams', 'https://en.wikipedia.org#cite_note-17', 'https://en.wikipedia.org/wiki/Claude_Esteban', 'https://en.wikipedia.org#cite_note-18', 'https://en.wikipedia.org/wiki/Paul_W._Franks', 'https://en.wikipedia.org#cite_note-19', 'https://en.wikipedia.org/wiki/Wikipedia:Verifiability#Wikipedia_and_sources_that_mirror_or_use_it', 'https://en.wikipedia.org/wiki/Ross_McElwee', 'https://en.wikipedia.org#cite_note-20', 'https://en.wikipedia.org/wiki/Hent_de_Vries', 'https://en.wikipedia.org#cite_note-21', 'https://en.wikipedia.org/wiki/Vicki_Hearne', 'https://en.wikipedia.org#cite_note-22', 'https://en.wikipedia.org/wiki/Marc_Shell', 'https://en.wikipedia.org#cite_note-23', 'https://en.wikipedia.org/wiki/Arnaud_Desplechin', 'https://en.wikipedia.org#cite_note-24', 'https://en.wikipedia.org/wiki/Cornel_West', 'https://en.wikipedia.org#cite_note-25', 'https://en.wikipedia.org/wiki/Robert_H._Gardner', 'https://en.wikipedia.org#cite_note-26', 'https://en.wikipedia.org/wiki/Nancy_Bauer', 'https://en.wikipedia.org#cite_note-27', 'https://en.wikipedia.org/w/index.php?title=David_Macarthur&action=edit&redlink=1', 'https://en.wikipedia.org/wiki/Hilary_Putnam']",Stanley Cavell,1926
https://en.wikipedia.org/wiki/Cheng_Yi_(philosopher),"['https://en.wikipedia.org/wiki/Zhou_Dunyi', 'https://en.wikipedia.org/wiki/Confucius', 'https://en.wikipedia.org/wiki/Mencius']","['https://en.wikipedia.org/wiki/Zhu_Xi', 'https://en.wikipedia.org/wiki/Zhu_Xi']",Cheng Yi (philosopher),1033
https://en.wikipedia.org/wiki/Roderick_Chisholm,"['https://en.wikipedia.org/wiki/Thomas_Reid', 'https://en.wikipedia.org/wiki/Curt_John_Ducasse', 'https://en.wikipedia.org/wiki/Clarence_Irving_Lewis', 'https://en.wikipedia.org#cite_note-SEP-CIL-2', 'https://en.wikipedia.org/wiki/Wilfrid_Sellars', 'https://en.wikipedia.org/wiki/Donald_Cary_Williams', 'https://en.wikipedia.org/wiki/Alexius_Meinong']","['https://en.wikipedia.org/wiki/Richard_Taylor_(philosopher)', 'https://en.wikipedia.org/wiki/Jaegwon_Kim', 'https://en.wikipedia.org/wiki/Keith_Lehrer', 'https://en.wikipedia.org/w/index.php?title=Robert_C._Sleigh,_Jr.&action=edit&redlink=1', 'https://en.wikipedia.org/wiki/Ernest_Sosa', 'https://en.wikipedia.org/wiki/Peter_D._Klein', 'https://en.wikipedia.org/wiki/Fred_Feldman_(philosopher)', 'https://en.wikipedia.org/w/index.php?title=Terence_Penelhum&action=edit&redlink=1', 'https://en.wikipedia.org/wiki/Selmer_Bringsjord', 'https://en.wikipedia.org/wiki/Dean_Zimmerman', 'https://en.wikipedia.org/w/index.php?title=David_Benfield&action=edit&redlink=1', 'https://en.wikipedia.org/w/index.php?title=Joseph_Boyle_(philosopher)&action=edit&redlink=1', 'https://en.wikipedia.org/w/index.php?title=Bernard_K._Symonds&action=edit&redlink=1', 'https://en.wikipedia.org/wiki/Edmund_Gettier', 'https://en.wikipedia.org/wiki/Edmund_Gettier', 'https://en.wikipedia.org/wiki/Jaegwon_Kim', 'https://en.wikipedia.org/wiki/Ernest_Sosa']",Roderick Chisholm,1916
https://en.wikipedia.org/wiki/Noam_Chomsky,"['https://en.wikipedia.org/wiki/Guggenheim_Fellowship', 'https://en.wikipedia.org/wiki/Member_of_the_National_Academy_of_Sciences', 'https://en.wikipedia.org/wiki/APA_Award_for_Distinguished_Scientific_Contributions_to_Psychology', 'https://en.wikipedia.org/wiki/Orwell_Award', 'https://en.wikipedia.org/wiki/Kyoto_Prize_in_Basic_Sciences', 'https://en.wikipedia.org/wiki/Helmholtz_Medal', 'https://en.wikipedia.org/wiki/Benjamin_Franklin_Medal_(Franklin_Institute)', 'https://en.wikipedia.org/wiki/Sydney_Peace_Prize', 'https://en.wikipedia.org/wiki/Nuclear_Age_Peace_Foundation']","['https://en.wikipedia.org/wiki/J._L._Austin', 'https://en.wikipedia.org/wiki/William_Chomsky', 'https://en.wikipedia.org/wiki/C._West_Churchman', 'https://en.wikipedia.org/wiki/Ren%C3%A9_Descartes', 'https://en.wikipedia.org/wiki/Galileo', 'https://en.wikipedia.org#cite_note-FOOTNOTEChomsky199150-2', 'https://en.wikipedia.org/wiki/Nelson_Goodman', 'https://en.wikipedia.org/wiki/Morris_Halle', 'https://en.wikipedia.org/wiki/Zellig_Harris', 'https://en.wikipedia.org/wiki/Wilhelm_von_Humboldt', 'https://en.wikipedia.org/wiki/David_Hume', 'https://en.wikipedia.org#cite_note-FOOTNOTESperlich200644–45-3', 'https://en.wikipedia.org/wiki/Roman_Jakobson', 'https://en.wikipedia.org/wiki/Immanuel_Kant', 'https://en.wikipedia.org#cite_note-FOOTNOTESlife1993115-4', 'https://en.wikipedia.org/wiki/George_Armitage_Miller', 'https://en.wikipedia.org/wiki/P%C4%81%E1%B9%87ini', 'https://en.wikipedia.org/wiki/Hilary_Putnam', 'https://en.wikipedia.org#cite_note-FOOTNOTEBarsky199758-5', 'https://en.wikipedia.org/wiki/W._V._O._Quine', 'https://en.wikipedia.org/wiki/Bertrand_Russell', 'https://en.wikipedia.org/wiki/Ferdinand_de_Saussure', 'https://en.wikipedia.org/wiki/Marcel-Paul_Sch%C3%BCtzenberger', 'https://en.wikipedia.org/wiki/Alan_Turing', 'https://en.wikipedia.org#cite_note-FOOTNOTEChomsky199150-2', 'https://en.wikipedia.org/wiki/Ludwig_Wittgenstein', 'https://en.wikipedia.org#cite_note-FOOTNOTEAntonyHornstein2003295-6', 'https://en.wikipedia.org/wiki/Mikhail_Bakunin', 'https://en.wikipedia.org/wiki/Alex_Carey_(writer)', 'https://en.wikipedia.org/wiki/William_Chomsky', 'https://en.wikipedia.org/wiki/John_Dewey', 'https://en.wikipedia.org#cite_note-FOOTNOTEChomsky2016-7', 'https://en.wikipedia.org/wiki/Zellig_Harris', 'https://en.wikipedia.org/wiki/Wilhelm_von_Humboldt', 'https://en.wikipedia.org#cite_note-FOOTNOTEHarbord1994487-8', 'https://en.wikipedia.org/wiki/David_Hume', 'https://en.wikipedia.org#cite_note-FOOTNOTEBarsky2007107-9', 'https://en.wikipedia.org/wiki/Karl_Korsch', 'https://en.wikipedia.org/wiki/Peter_Kropotkin', 'https://en.wikipedia.org#cite_note-FOOTNOTEBarsky2007107-9', 'https://en.wikipedia.org/wiki/Karl_Liebknecht', 'https://en.wikipedia.org/wiki/Rosa_Luxemburg', 'https://en.wikipedia.org/wiki/John_Locke', 'https://en.wikipedia.org/wiki/Dwight_Macdonald', 'https://en.wikipedia.org/wiki/Paul_Mattick', 'https://en.wikipedia.org#cite_note-FOOTNOTEBarsky2007107-9', 'https://en.wikipedia.org/wiki/John_Stuart_Mill', 'https://en.wikipedia.org/wiki/George_Orwell', 'https://en.wikipedia.org/wiki/Anton_Pannekoek', 'https://en.wikipedia.org/wiki/Pierre-Joseph_Proudhon', 'https://en.wikipedia.org#cite_note-FOOTNOTESmith2004185-10', 'https://en.wikipedia.org/wiki/Rudolf_Rocker', 'https://en.wikipedia.org/wiki/Jean-Jacques_Rousseau', 'https://en.wikipedia.org#cite_note-FOOTNOTEBarsky2007107-9', 'https://en.wikipedia.org/wiki/Bertrand_Russell', 'https://en.wikipedia.org/wiki/Diego_Abad_de_Santill%C3%A1n', 'https://en.wikipedia.org/wiki/Adam_Smith', 'https://en.wikipedia.org#cite_note-FOOTNOTEBarsky2007107-9', 'https://en.wikipedia.org/wiki/Jerry_Fodor', 'https://en.wikipedia.org/wiki/Gilbert_Harman', 'https://en.wikipedia.org/wiki/Crispin_Wright']",Noam Chomsky,1928
